Document;Topic;Name;Top_n_words;Probability;Representative_document
accueil sympa ceret;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.19333169731853456;False
spacieux;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5655820057735211;False
haude lecamu meilleur conseiller humble adorable écoute accueil chaleureux gros bisou warrior;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7645292166946754;False
bon accueil mari compétent écoute sut parfaitement attente;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
pôle porte clos numéro appel;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bien orienté agent temps correctement;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
pôle meilleur endroit travail chômage;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
excellent;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.26283771600851374;False
conseiller écoute gentille souriant plaisir genre rencontre fois mme duval;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7938268139731407;False
prise compte demande rapide;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8608289114798783;False
écoute professionnel leborne;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
lieu bien;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.3424398662853403;False
bon agence conseiller écoute simplement réglementation problème conseiller emploi plateau recherche emploi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
agence sympathique bien fois conseiller service civique dernier prêt écoute mieux outil numérique petit jeune blond vénitien sympathique;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
seigneur endroit plèbe seigneurie faste chaste contempler jour ciel jour servant office tourcoing grand merveilleux cité haut france pôle emploi aureol porte tête reine nord seuil entrée jardin délice;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
adorer beau pôle emploi nord conseiller chaleureux accueillant équipe service civique travail formidable;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
recherche emploi rarement employé bienveillant question éventuel formation conseil;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
fois semaine midi tjs place porte besoin fois conseiller non disponible envie sûr réponse hasard collègue responsable numéro réponse intérieur sympa austère disposition imprimante table chaise haute bref bon expérience part semaine mauvais note peut-être ancien local;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
faire emploi c.e.s.u .... black ... tonn enmerd pol boulot rien foutr ... pre mou aid .si fonce;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
temps pole empoi Monsieur garrido monsieur benjana gentil vraiment temps;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
franchement paul emploi franchement vraiment incompétent;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
conseiller catherin réactivité tony gestionnaire droit réactivité professionnalisme bon continuation;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
lundi décembre 2016 pôle tourcoing porte alfred lefrançois gare ...;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
nickel;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
monde serviable;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.6388182079263688;False
professionnel écoute;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon conseil;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
awesome they active very friendly they care more about epidemic covid-19 they gently more respect keep;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
looking for can you help;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
good agency friendly staff;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
for unemployment benefits and job seekers;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
lover thi plac;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
good helper;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
content pôle emploi ici cas conseiller faire bien travail;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
rencontre vraiment début fin accueil conseiller heure formidable écout attentive correct souci suite envoi internet rien agence revanche site chose;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8695493423684277;False
attente guichet long homme securité luire question contre voix grave;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8120992042420703;False
bon accueil beaucoup agent service chômeur discordance entrer agent ...;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
lieu facile accès dur place parking voiture;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bon accueil employé vigile;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bon accueil équipe bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;True
pole tre bon place;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
conseil conseiller;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9932884839146677;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.13176356820325844;False
because looking for job that;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.4907243758499285;False
bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7855005812390861;False
bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
... ...;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
sympathique rendez-vous rapide;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.7088727546380157;False
bon suivi senior beaucoup aide morale piste emploi humain professionnel bon soutien efficacité;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
avis employeur équipe pôle emploi agence four plage réactivité professionnalisme mise disposition salle entretien matériel besoin bureau entretien individuel qualité implication travail mme claire.l présent fois occasion urgence bravo mauvais commentaire clair pôle emploi;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
demande rendez-vous immédiatement compte entretien conseiller positif utile action réactivité appui accueil bémol parking;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
amandine écoute question action réaction;1;1_réactif_écoute_personnel_conseiller;réactif - écoute - personnel - conseiller - bon - accueil - conseil - disponible - top - agent;0.9477202682839501;False
bien compétent;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9593828976819802;False
matin rendez-vous erreur avai accueil problème professionnalisme bienveillance bravo;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.917937650392671;False
accueil règle protocole sanitaire respecter conseiller sereinement rapidement équipe grand soutien administratif démarche auto entrepreneur beaucoup;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7053234562749693;False
chapeau efficace dynamique structure réactif 1ère minute prise contact démarche beau surprise pays technocratique gâche rien interlocuteur employeur parfait;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon équipe écoute professionnel;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
remerciement debeack;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
excellent;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
rendez-vous agréable formation création entreprendre;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9582729385950124;False
accueille sympath personnel écoute aide nombre;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
rien accueil prestation bon adaptation;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.07274795790121585;False
vif rsa disquette;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.1111711260699972;False
pôle emploi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
dame gentil patient compréhensive fils semaine dur papiers.mais patience ange.merci beaucoup;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
jorie compétence rarement jour disponible attente bon continuation ami;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
agréable propre;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
accueil service;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
lire plupart commentaire nombre faute orthographe valeur amoindrir relatif ... écouter agressif sens pitoyable bref personnellement interlocuteur agréable professionnel vraiment solution problème souci français jamais content .... bref autant mauvais foi ... .... aide soyon;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
trop personnel trop monde coup horaire rendez-vous;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
secretaire chomeur vrai travail;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bien pôle versaille suite licenciement économique entreprise téléphone pouvoir réunion information dizaine clair non référent conseiller professionnel métier beaucoup choix formation conseil pertinent perte emploi espoir travail cas bon humeur volonté côté conseil recherche futur emploi attend job cuit expérience 1ere fois pôle emploi sandrine mazet;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
pôle emploi important utile demandeur emploi fusion entrer cap emploi pôle emploi ... simple paravent;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5325052935401107;False
bonjour allée aujourd'hui fois vie passage commentaire disant agréable tomber damme bien apport demande humain machine ... ...;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
matin rendez .... pôle emploi versaille ... pôle ville beaucoup petit matin après-midi lundi vendredi samedi matin ...;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.995617567097005;False
bon accueil part employé pole versaille petit bémol ponctualité rapport rdv borne;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
accessible facile côté gare accueil agréable sympathique propre;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel compétent temps attente raisonnable;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
accueil correct manqu transmission information délai court;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8059105312362232;False
rapide bravo;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
respect;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6183941069782196;False
travail bien;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
grand monsieur ferri monsieur ferri sortie école attentent travail sou contrat temporaire vraiment déçu nouvelle changement inscrit rendez vrai emploi stable moyen permis déçu;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
immense edwige tchanon durer année csp professionnalisme grand réactivité fois présent problème grand gentillesse grand conscience professionnel rien parfaite message grand fond cœur florence guellec viar;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
conseiller sérieux professionnel;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.509983487742787;False
service évident monde;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
super conseiller cadre csp atelier dynamique;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
expérience agence pôle emploi rendez-vous prise compte demande conseiller face échange courriel;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
beau endroit idéal emploi réunion prise charge attention conseiller sympathique empathique demandeur compte diplôme;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
plupart commentaire bien tomber étoile difficile personnel conseiller compréhensif suite;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
commentaire celer conseiller projet concret derrièr celer part bien bon accompagnement besoin;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
visite employé exception écoute compétent ... pôle plaisir nécessité celer plaisir travail;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
étoile roxane compétente écoute bienveillant intelligent;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;1.0;False
neuf beau propre ... changement identifiant entrée;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
fidèle réputation doute rendez-vous avis bien soin accueil pôle saint quentin yveline bien conseiller absent pouvoir numéro conseiller répondeur demande numéro déplacement rien pôle emploi pôle emploi;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
professionnalisme mal local lieu simplement fermeture définitif adresse lieu implantation apparemment local propre lumineux bazard guidage client durer vie professionnel pourtant mal appel professionnel accueil pseudo expert organisme national file attente problème;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
rien bien bien;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel mutuel outil disponible recherche toutefois maison magicien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6828801146649975;False
bonjour certificat hôpital pon legrand romain 132 ter rue meulou certificat lobby hôpital;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel sympa;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
satisfait conseiller écout bon conseil;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
rien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.7395850262145528;False
bon service accueil;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.4580395241656898;False
attente malheureusement long;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
the clean calm and people very helpful even speak good they gav their full make understand was 100 appreciate;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
monsieur jeddi conseiller humain disponible écoute début fin bon conseil inscription reprise activité;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bonjour mot émail;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
ras;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.7174317370867501;False
excellent;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9595199920695254;False
équipe ligne ... simon;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8377378250482241;False
bon acceuill bon equipe;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9817927089406944;False
bien gentille dame retard bien avis négatif bon monde courage;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
personnel poli partout;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
personnel aimable apportent réponse contrairement numéro téléphone 3949 incapable réponse part ...;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
accueil bon rapide retard 10min rdv fixé avance excellent conseiller;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
conseillé rdv fois mois mieux niveau papier;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon qualité service part difficulté mission;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5166596778070176;False
conseiller honnêteté ouverture dossier;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7304554822098802;False
démotivé truc ...;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
mise disposition;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
prise charge;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.79143378197242;False
rapide manqu toilette;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
personnel écoute compétent temps;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.12624662289206265;False
bâtiment joli lieu implantation utilité lieu mystérieux coulisse vraiment ignore personnel sympa mois pôle emploi finance remercie brave gen aide reprise emploi inexistant ensemble;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
france tim get service they friendly every section;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
agent acceuil information excellent aide bout attitude positif patient;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
général net mauvais expérience cas rarement net service client :-) fois exception expérience pôle emploi positif rentrée local accueillant accueil jusqu’ rendez-vous conseiller chef service bien projet professionnalisme;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
aujourd'hui conseiller temps situation professionnalisme attention début fin tunnel monsieur blueberry grâce conseil;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5173368847146218;False
normal personnel procédure hiérarchie négociation;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.16529810468080308;False
accueil agence bienveillance professionnalisme écoute situation rien communication humain grand équipe;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6704055561470331;False
avis expérience conseiller négatif second conseiller positif erreur part trop déclaration bon devoir forme second conseiller beaucoup bien projet écri jamais confiance parole malheureusement service harceler compte lettre;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon convivial personnel serviable poli particulier conseiller emploi bien question celer beaucoup;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9482129734453713;False
disponibilité amabilite personnel pole emploi pole maison simplement contact téléphone ...... but dossier plein problème rupture versement allocation courrier ...... bref .... totale non patient ecoute humain fois allocation non ..... normalement celer rétroactif courrier directrice bon retard outrecela qualité service qualité;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
lundi dernier conseiller extrêmement compétent grand gentillesse agence bien quartier calme;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
imprimante scanner pmr place assis service midi rendez-vous site accessible boîte lettre tablette intérieur rdv individuel attente;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
... accueil fort aimable actualisation dossier vraiment temps;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
agence top heureusement cas pôle vie commentaire —ils super travail accueil agréable;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8854459950539822;False
téléphone agence rapidement conseiller.e. accueil solution problème professionnalisme bienveillance;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
agence jamais bondé accueil sympathique personnel professionnel efficace loin image pôle emploi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
conseiller sympa transport commun évident voiture;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6344408621375794;False
excellent accueil conseil qualité;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
situation conseiller top réactif courriel bon conseil activité rapidement;1;1_réactif_écoute_personnel_conseiller;réactif - écoute - personnel - conseiller - bon - accueil - conseil - disponible - top - agent;0.35361533853244587;False
bien travaillé;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5870437690933166;False
administratif gestion personnaliser dossier ressembl gestion ligne boîte dialogue option dialogue apprécier;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
agent disponible aimable écoute lieux propre bien équipé;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
excellent accueil personnel aimable écoute projet professionnel satisfait rendez-vous suivi;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personel accueillant patient problème efficacement;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
